"division","gender","age_group","education","number","cell_proportion_of_division_total"
"Dunkley","Male","ages60plus","postgraduateDegree",402,0.00395295783511643
"Durack","Female","ages18to29","bachelorDegree",1569,0.0142906587000874
"Durack","Female","ages18to29","gradDipDipCertIIIandIV",3034,0.0276340716992131
"Durack","Female","ages18to29","highSchoolorCertIorIIorLess",5941,0.0541114106674439
"Durack","Female","ages18to29","postgraduateDegree",124,0.00112940833576217
"Durack","Female","ages30to44","bachelorDegree",3458,0.0314959195569805
"Durack","Female","ages30to44","gradDipDipCertIIIandIV",5181,0.0471892305450306
"Durack","Female","ages30to44","highSchoolorCertIorIIorLess",6733,0.0613250510055377
"Durack","Female","ages30to44","postgraduateDegree",498,0.00453584960652871
"Durack","Female","ages45to59","bachelorDegree",1749,0.0159301224132906
"Durack","Female","ages45to59","gradDipDipCertIIIandIV",3955,0.0360226610317692
"Durack","Female","ages45to59","highSchoolorCertIorIIorLess",7606,0.069276450014573
"Durack","Female","ages45to59","postgraduateDegree",297,0.00270511512678519
"Durack","Female","ages60plus","bachelorDegree",791,0.00720453220635383
"Durack","Female","ages60plus","gradDipDipCertIIIandIV",1755,0.0159847712037307
"Durack","Female","ages60plus","highSchoolorCertIorIIorLess",6939,0.0632013261439813
"Durack","Female","ages60plus","postgraduateDegree",107,0.000974570096181871
"Durack","Male","ages18to29","bachelorDegree",839,0.00764172252987467
"Durack","Male","ages18to29","gradDipDipCertIIIandIV",5171,0.0470981492276304
"Durack","Male","ages18to29","highSchoolorCertIorIIorLess",5978,0.0544484115418245
"Durack","Male","ages18to29","postgraduateDegree",74,0.000674001748761294
"Durack","Male","ages30to44","bachelorDegree",2177,0.0198284027980181
"Durack","Male","ages30to44","gradDipDipCertIIIandIV",9939,0.0905257213640338
"Durack","Male","ages30to44","highSchoolorCertIorIIorLess",6707,0.0610882395802973
"Durack","Male","ages30to44","postgraduateDegree",507,0.00461782279218887
"Durack","Male","ages45to59","bachelorDegree",1205,0.0109752987467211
"Durack","Male","ages45to59","gradDipDipCertIIIandIV",8082,0.0736119207228213
"Durack","Male","ages45to59","highSchoolorCertIorIIorLess",7581,0.0690487467210726
"Durack","Male","ages45to59","postgraduateDegree",311,0.00283262897114544
"Durack","Male","ages60plus","bachelorDegree",505,0.00459960652870883
"Durack","Male","ages60plus","gradDipDipCertIIIandIV",4137,0.0376803410084523
"Durack","Male","ages60plus","highSchoolorCertIorIIorLess",6696,0.0609880501311571
"Durack","Male","ages60plus","postgraduateDegree",146,0.00132978723404255
"Eden-Monaro","Female","ages18to29","bachelorDegree",1232,0.0126553672316384
"Eden-Monaro","Female","ages18to29","gradDipDipCertIIIandIV",2178,0.0223728813559322
"Eden-Monaro","Female","ages18to29","highSchoolorCertIorIIorLess",4213,0.0432768361581921
"Eden-Monaro","Female","ages18to29","postgraduateDegree",141,0.00144838212634823
"Eden-Monaro","Female","ages30to44","bachelorDegree",2943,0.030231124807396
"Eden-Monaro","Female","ages30to44","gradDipDipCertIIIandIV",4379,0.0449820236260914
"Eden-Monaro","Female","ages30to44","highSchoolorCertIorIIorLess",3577,0.036743708269132
"Eden-Monaro","Female","ages30to44","postgraduateDegree",794,0.00815613764766307
"Eden-Monaro","Female","ages45to59","bachelorDegree",2638,0.0270980996404725
"Eden-Monaro","Female","ages45to59","gradDipDipCertIIIandIV",5015,0.0515151515151515
"Eden-Monaro","Female","ages45to59","highSchoolorCertIorIIorLess",5872,0.0603184386235234
"Eden-Monaro","Female","ages45to59","postgraduateDegree",835,0.00857729840780688
"Eden-Monaro","Female","ages60plus","bachelorDegree",1892,0.0194350282485876
"Eden-Monaro","Female","ages60plus","gradDipDipCertIIIandIV",3288,0.0337750385208012
"Eden-Monaro","Female","ages60plus","highSchoolorCertIorIIorLess",9142,0.0939085772984078
"Eden-Monaro","Female","ages60plus","postgraduateDegree",500,0.00513610683102209
"Eden-Monaro","Male","ages18to29","bachelorDegree",630,0.00647149460708783
"Eden-Monaro","Male","ages18to29","gradDipDipCertIIIandIV",2763,0.028382126348228
"Eden-Monaro","Male","ages18to29","highSchoolorCertIorIIorLess",4416,0.0453620955315871
"Eden-Monaro","Male","ages18to29","postgraduateDegree",82,0.000842321520287622
"Eden-Monaro","Male","ages30to44","bachelorDegree",1716,0.0176271186440678
"Eden-Monaro","Male","ages30to44","gradDipDipCertIIIandIV",5277,0.0542064714946071
"Eden-Monaro","Male","ages30to44","highSchoolorCertIorIIorLess",3394,0.0348638931689779
"Eden-Monaro","Male","ages30to44","postgraduateDegree",719,0.00738572162300976
"Eden-Monaro","Male","ages45to59","bachelorDegree",1691,0.0173703133025167
"Eden-Monaro","Male","ages45to59","gradDipDipCertIIIandIV",6783,0.0696764252696456
"Eden-Monaro","Male","ages45to59","highSchoolorCertIorIIorLess",4977,0.0511248073959938
"Eden-Monaro","Male","ages45to59","postgraduateDegree",919,0.00944016435541859
"Eden-Monaro","Male","ages60plus","bachelorDegree",1806,0.0185516178736518
"Eden-Monaro","Male","ages60plus","gradDipDipCertIIIandIV",6069,0.0623420647149461
"Eden-Monaro","Male","ages60plus","highSchoolorCertIorIIorLess",6703,0.0688546481766821
"Eden-Monaro","Male","ages60plus","postgraduateDegree",766,0.00786851566512583
"Fadden","Female","ages18to29","bachelorDegree",1824,0.016992575064514
"Fadden","Female","ages18to29","gradDipDipCertIIIandIV",3669,0.034180788328784
"Fadden","Female","ages18to29","highSchoolorCertIorIIorLess",5497,0.0512106278122991
"Fadden","Female","ages18to29","postgraduateDegree",273,0.00254329659682693
"Fadden","Female","ages30to44","bachelorDegree",3430,0.0319542392934666
"Fadden","Female","ages30to44","gradDipDipCertIIIandIV",5782,0.0538657176661294
"Fadden","Female","ages30to44","highSchoolorCertIorIIorLess",4855,0.0452296885626182
"Fadden","Female","ages30to44","postgraduateDegree",885,0.0082447527039994
"Fadden","Female","ages45to59","bachelorDegree",2046,0.0190607503190766
"Fadden","Female","ages45to59","gradDipDipCertIIIandIV",5119,0.0476891402166926
"Fadden","Female","ages45to59","highSchoolorCertIorIIorLess",6703,0.062445850141139
"Fadden","Female","ages45to59","postgraduateDegree",538,0.00501206435565162
"Fadden","Female","ages60plus","bachelorDegree",1248,0.0116264987283517
"Fadden","Female","ages60plus","gradDipDipCertIIIandIV",2946,0.0274452445943302
"Fadden","Female","ages60plus","highSchoolorCertIorIIorLess",10571,0.098480543315229
"Fadden","Female","ages60plus","postgraduateDegree",261,0.00243150333982355
"Fadden","Male","ages18to29","bachelorDegree",1149,0.0107042043580738
"Fadden","Male","ages18to29","gradDipDipCertIIIandIV",3744,0.0348794961850551
"Fadden","Male","ages18to29","highSchoolorCertIorIIorLess",5949,0.0554215071594265
"Fadden","Male","ages18to29","postgraduateDegree",171,0.00159305391229819
"Fadden","Male","ages30to44","bachelorDegree",1977,0.0184179390913071
"Fadden","Male","ages30to44","gradDipDipCertIIIandIV",6384,0.0594740127257991
"Fadden","Male","ages30to44","highSchoolorCertIorIIorLess",4463,0.0415777755005077
"Fadden","Male","ages30to44","postgraduateDegree",741,0.00690323361995882
"Fadden","Male","ages45to59","bachelorDegree",1479,0.0137785189256668
"Fadden","Male","ages45to59","gradDipDipCertIIIandIV",6551,0.0610298022190962
"Fadden","Male","ages45to59","highSchoolorCertIorIIorLess",4814,0.0448477282678566
"Fadden","Male","ages45to59","postgraduateDegree",598,0.00557103064066852
"Fadden","Male","ages60plus","bachelorDegree",1235,0.011505389366598
"Fadden","Male","ages60plus","gradDipDipCertIIIandIV",5975,0.0556637258829338
"Fadden","Male","ages60plus","highSchoolorCertIorIIorLess",6073,0.0565767041484614
"Fadden","Male","ages60plus","postgraduateDegree",391,0.00364259695736019
"Fairfax","Female","ages18to29","bachelorDegree",1435,0.0143688231583374
"Fairfax","Female","ages18to29","gradDipDipCertIIIandIV",2800,0.0280367281138291
"Fairfax","Female","ages18to29","highSchoolorCertIorIIorLess",4047,0.0405230852416666
"Fairfax","Female","ages18to29","postgraduateDegree",147,0.00147192822597603
"Fairfax","Female","ages30to44","bachelorDegree",3573,0.0357768676966827
"Fairfax","Female","ages30to44","gradDipDipCertIIIandIV",5124,0.0513072124483073
"Fairfax","Female","ages30to44","highSchoolorCertIorIIorLess",3601,0.0360572349778209
"Fairfax","Female","ages30to44","postgraduateDegree",651,0.00651853928646527
"Fairfax","Female","ages45to59","bachelorDegree",2704,0.0270754688642121
"Fairfax","Female","ages45to59","gradDipDipCertIIIandIV",5558,0.0556529053059508
"Fairfax","Female","ages45to59","highSchoolorCertIorIIorLess",5711,0.0571849122350279
"Fairfax","Female","ages45to59","postgraduateDegree",646,0.00646847370054772
"Fairfax","Female","ages60plus","bachelorDegree",1858,0.0186043717269623
"Fairfax","Female","ages60plus","gradDipDipCertIIIandIV",3693,0.0369784417587039
"Fairfax","Female","ages60plus","highSchoolorCertIorIIorLess",10303,0.103165146341708
"Fairfax","Female","ages60plus","postgraduateDegree",393,0.00393515505311959
"Fairfax","Male","ages18to29","bachelorDegree",696,0.00696912955972324
"Fairfax","Male","ages18to29","gradDipDipCertIIIandIV",2961,0.0296488399803743
"Fairfax","Male","ages18to29","highSchoolorCertIorIIorLess",4380,0.0438574532637755
"Fairfax","Male","ages18to29","postgraduateDegree",53,0.000530695210726051
"Fairfax","Male","ages30to44","bachelorDegree",2019,0.0202164835935075
"Fairfax","Male","ages30to44","gradDipDipCertIIIandIV",5890,0.0589772602108763
"Fairfax","Male","ages30to44","highSchoolorCertIorIIorLess",3283,0.0328730637134646
"Fairfax","Male","ages30to44","postgraduateDegree",469,0.00469615195906638
"Fairfax","Male","ages45to59","bachelorDegree",1677,0.0167919975167469
"Fairfax","Male","ages45to59","gradDipDipCertIIIandIV",6664,0.0667274129109133
"Fairfax","Male","ages45to59","highSchoolorCertIorIIorLess",4082,0.0408735443430895
"Fairfax","Male","ages45to59","postgraduateDegree",546,0.00546716198219668
"Fairfax","Male","ages60plus","bachelorDegree",1677,0.0167919975167469
"Fairfax","Male","ages60plus","gradDipDipCertIIIandIV",6540,0.065485786380158
"Fairfax","Male","ages60plus","highSchoolorCertIorIIorLess",6077,0.0608497131241927
"Fairfax","Male","ages60plus","postgraduateDegree",611,0.00611801459912485
"Farrer","Female","ages18to29","bachelorDegree",1354,0.0129958632075019
"Farrer","Female","ages18to29","gradDipDipCertIIIandIV",3036,0.0291399118891992
"Farrer","Female","ages18to29","highSchoolorCertIorIIorLess",4933,0.0473475577567259
"Farrer","Female","ages18to29","postgraduateDegree",149,0.00143012084041195
"Farrer","Female","ages30to44","bachelorDegree",2894,0.0277769779339073
"Farrer","Female","ages30to44","gradDipDipCertIIIandIV",4608,0.0442281666618676
"Farrer","Female","ages30to44","highSchoolorCertIorIIorLess",4249,0.0407824392678549
"Farrer","Female","ages30to44","postgraduateDegree",458,0.00439594191213875
"Farrer","Female","ages45to59","bachelorDegree",1821,0.0174781882576521
"Farrer","Female","ages45to59","gradDipDipCertIIIandIV",4712,0.0452263718122223
"Farrer","Female","ages45to59","highSchoolorCertIorIIorLess",6950,0.0667069787977387
"Farrer","Female","ages45to59","postgraduateDegree",384,0.00368568055515563
"Farrer","Female","ages60plus","bachelorDegree",1289,0.0123719849885302
"Farrer","Female","ages60plus","gradDipDipCertIIIandIV",2889,0.0277289873016787
"Farrer","Female","ages60plus","highSchoolorCertIorIIorLess",12412,0.119131945444249
"Farrer","Female","ages60plus","postgraduateDegree",170,0.00163168149577203
"Farrer","Male","ages18to29","bachelorDegree",644,0.00618119343104226
"Farrer","Male","ages18to29","gradDipDipCertIIIandIV",3533,0.033910180732721
"Farrer","Male","ages18to29","highSchoolorCertIorIIorLess",5381,0.0516475184044075
"Farrer","Male","ages18to29","postgraduateDegree",64,0.000614280092525939
"Farrer","Male","ages30to44","bachelorDegree",1530,0.0146851334619482
"Farrer","Male","ages30to44","gradDipDipCertIIIandIV",5640,0.0541334331538484
"Farrer","Male","ages30to44","highSchoolorCertIorIIorLess",4197,0.0402833366926776
"Farrer","Male","ages30to44","postgraduateDegree",333,0.00319617610642403
"Farrer","Male","ages45to59","bachelorDegree",1115,0.0107019109869753
"Farrer","Male","ages45to59","gradDipDipCertIIIandIV",6060,0.0581646462610498
"Farrer","Male","ages45to59","highSchoolorCertIorIIorLess",6394,0.0613704204939196
"Farrer","Male","ages45to59","postgraduateDegree",300,0.00287943793371534
"Farrer","Male","ages60plus","bachelorDegree",900,0.00863831380114602
"Farrer","Male","ages60plus","gradDipDipCertIIIandIV",5733,0.0550260589133001
"Farrer","Male","ages60plus","highSchoolorCertIorIIorLess",9835,0.0943975735936345
"Farrer","Male","ages60plus","postgraduateDegree",220,0.00211158781805792
"Fenner","Female","ages18to29","bachelorDegree",3036,0.0330747777584103
"Fenner","Female","ages18to29","gradDipDipCertIIIandIV",2745,0.029904566846784
"Fenner","Female","ages18to29","highSchoolorCertIorIIorLess",5223,0.0569003834756842
"Fenner","Female","ages18to29","postgraduateDegree",712,0.00775666724769043
"Fenner","Female","ages30to44","bachelorDegree",5758,0.0627287781070246
"Fenner","Female","ages30to44","gradDipDipCertIIIandIV",5260,0.0573034687118703
"Fenner","Female","ages30to44","highSchoolorCertIorIIorLess",3540,0.0385654523270002
"Fenner","Female","ages30to44","postgraduateDegree",2590,0.0282159665330312
"Fenner","Female","ages45to59","bachelorDegree",2345,0.0255468886177445
"Fenner","Female","ages45to59","gradDipDipCertIIIandIV",3306,0.036016210563012
"Fenner","Female","ages45to59","highSchoolorCertIorIIorLess",3539,0.0385545581314276
"Fenner","Female","ages45to59","postgraduateDegree",994,0.0108288303991633
"Fenner","Female","ages60plus","bachelorDegree",1276,0.0139009935506362
"Fenner","Female","ages60plus","gradDipDipCertIIIandIV",1794,0.0195441868572425
"Fenner","Female","ages60plus","highSchoolorCertIorIIorLess",4473,0.048729736796235
"Fenner","Female","ages60plus","postgraduateDegree",379,0.00412890012201499
"Fenner","Male","ages18to29","bachelorDegree",2100,0.0228778107024577
"Fenner","Male","ages18to29","gradDipDipCertIIIandIV",2803,0.0305364301899948
"Fenner","Male","ages18to29","highSchoolorCertIorIIorLess",5717,0.062282116088548
"Fenner","Male","ages18to29","postgraduateDegree",461,0.0050222241589681
"Fenner","Male","ages30to44","bachelorDegree",4271,0.04652910929057
"Fenner","Male","ages30to44","gradDipDipCertIIIandIV",5695,0.0620424437859508
"Fenner","Male","ages30to44","highSchoolorCertIorIIorLess",3554,0.0387179710650166
"Fenner","Male","ages30to44","postgraduateDegree",2984,0.0325082795886352
"Fenner","Male","ages45to59","bachelorDegree",1995,0.0217339201673348
"Fenner","Male","ages45to59","gradDipDipCertIIIandIV",3748,0.0408314450061008
"Fenner","Male","ages45to59","highSchoolorCertIorIIorLess",2789,0.0303839114519784
"Fenner","Male","ages45to59","postgraduateDegree",1600,0.0174307129161583
"Fenner","Male","ages60plus","bachelorDegree",1368,0.0149032595433153
"Fenner","Male","ages60plus","gradDipDipCertIIIandIV",2517,0.0274206902562315
"Fenner","Male","ages60plus","highSchoolorCertIorIIorLess",2450,0.0266907791528674
"Fenner","Male","ages60plus","postgraduateDegree",770,0.00838853059090117
"Fisher","Female","ages18to29","bachelorDegree",1237,0.0124422897031754
"Fisher","Female","ages18to29","gradDipDipCertIIIandIV",2665,0.0268057413572858
"Fisher","Female","ages18to29","highSchoolorCertIorIIorLess",4142,0.0416620565485471
"Fisher","Female","ages18to29","postgraduateDegree",121,0.00121707118357658
"Fisher","Female","ages30to44","bachelorDegree",3095,0.0311308703567728
"Fisher","Female","ages30to44","gradDipDipCertIIIandIV",4819,0.0484716201128557
"Fisher","Female","ages30to44","highSchoolorCertIorIIorLess",3766,0.0378800832838793
"Fisher","Female","ages30to44","postgraduateDegree",507,0.00509962884358121
"Fisher","Female","ages45to59","bachelorDegree",2281,0.0229433005763486
"Fisher","Female","ages45to59","gradDipDipCertIIIandIV",5181,0.0521127752240517
"Fisher","Female","ages45to59","highSchoolorCertIorIIorLess",5794,0.0582785986582042
"Fisher","Female","ages45to59","postgraduateDegree",533,0.00536114827145717
"Fisher","Female","ages60plus","bachelorDegree",1788,0.0179844898862391
"Fisher","Female","ages60plus","gradDipDipCertIIIandIV",3565,0.0358583369376075
"Fisher","Female","ages60plus","highSchoolorCertIorIIorLess",11868,0.119373560385842
"Fisher","Female","ages60plus","postgraduateDegree",381,0.00383226546233617
"Fisher","Male","ages18to29","bachelorDegree",674,0.00677938824570756
"Fisher","Male","ages18to29","gradDipDipCertIIIandIV",2902,0.0291895915267705
"Fisher","Male","ages18to29","highSchoolorCertIorIIorLess",4543,0.045695490801557
"Fisher","Male","ages18to29","postgraduateDegree",59,0.000593447932487754
"Fisher","Male","ages30to44","bachelorDegree",1692,0.0170188796910047
"Fisher","Male","ages30to44","gradDipDipCertIIIandIV",5778,0.0581176636256651
"Fisher","Male","ages30to44","highSchoolorCertIorIIorLess",3220,0.0323881752984842
"Fisher","Male","ages30to44","postgraduateDegree",365,0.00367133042979712
"Fisher","Male","ages45to59","bachelorDegree",1481,0.014896548949396
"Fisher","Male","ages45to59","gradDipDipCertIIIandIV",6454,0.0649171687504401
